Rank,Building,City,Height_m,Height_ft,Floors,DateComplete,Material,Use,city_ns,lat,lon
1842.0,The International Bank Plaza,Xiamen,174.0,571.0,32.0,2002.0,concrete,office,xiamen,39.0568396,117.6513098
1843.0,One South Dearborn,C hicago,173.9,571.0,39.0,2005.0,composite,office,chicago,41.8816438,-87.6287123
1844.0,Metro Plaza Tower I,Hong Kong,173.9,571.0,47.0,1992.0,concrete,office,hongkong,22.3085611,114.2624942
1845.0,Onterie C enter,C hicago,173.7,570.0,58.0,1986.0,concrete,residential / office,chicago,0.0,0.0
1846.0,780 3rd Avenue,New York C ity,173.7,570.0,49.0,1983.0,concrete,office,newyorkcity,40.7550353,-73.9718588
1847.0,Four Embarcadero C enter,San Francisco,173.7,570.0,45.0,1984.0,steel,office,sanfrancisco,37.7952508,-122.3961077
1848.0,600 3rd Avenue,New York C ity,173.7,570.0,42.0,1971.0,steel,office,newyorkcity,40.7493063,-73.9759128
1849.0,C oncourse C orporate C enter V,Sandy Springs,173.7,570.0,34.0,1988.0,,office,sandysprings,33.9170982,-84.3558686
1850.0,One Embarcadero C enter,San Francisco,173.4,569.0,45.0,1970.0,steel,office,sanfrancisco,37.7949973,-122.3994346
1851.0,Dream Tower,Dubai,173.4,569.0,43.0,2015.0,concrete,residential,dubai,25.2854128,55.3579402
1852.0,Success Tower 2,Toronto,173.3,569.0,55.0,2010.0,concrete,residential,toronto,43.64304325,-79.3769671315
1853.0,Tokyo Shiodome Building,Tokyo,173.2,568.0,37.0,2005.0,steel,hotel / office,tokyo,35.6894875,139.6917064
1854.0,C hina Resources Building,Shenyang,173.2,568.0,33.0,2011.0,,office,shenyang,41.805699,123.431472
1855.0,450 Lexington Avenue,New York C ity,173.1,568.0,38.0,1991.0,steel,office,newyorkcity,40.7532668,-73.9754426
1855.0,Jamieson Place,C algary,173.1,568.0,38.0,2009.0,concrete,office,calgary,51.0500025,-114.0682064
1857.0,R&F Profit Plaza,Guangzhou,173.1,568.0,42.0,2006.0,concrete,office,guangzhou,23.12911,113.264385
1858.0,MY80,Melbourne,173.0,568.0,55.0,2014.0,concrete,residential,melbourne,-37.8142299,144.963153008
1859.0,Shen Fang Plaza,Shenzhen,173.0,568.0,53.0,1996.0,,office,shenzhen,22.5412486,114.1181098
1859.0,Shimao Riviera Garden 1,Shanghai,173.0,568.0,53.0,2000.0,concrete,residential,shanghai,31.23317625,121.571991955
1861.0,Sharp Star C ity Tower C,Seoul,173.0,568.0,50.0,2006.0,,residential,seoul,37.566535,126.9779692
1862.0,Royal Bank Plaza South,Toronto,173.0,568.0,41.0,1976.0,,office,toronto,43.6464408,-79.3800787
1863.0,Solae Elevator Testing Facility,Inazawa,173.0,568.0,40.0,2007.0,concrete,industrial,inazawa,35.2481321,136.780202
1863.0,Umeda Sky Building,Osaka,173.0,568.0,40.0,1993.0,,office,osaka,34.6937378,135.5021651
1865.0,JR Tower,Sapporo,173.0,568.0,38.0,2003.0,,hotel / office,sapporo,43.0620958,141.3543763
1866.0,Siroco Tower,Mexico C ity,173.0,568.0,36.0,2015.0,concrete,retail / residential,mexicocity,0.0,0.0
1867.0,Enterprise Square 5 / MegaBOX,Hong Kong,173.0,568.0,35.0,2007.0,,office / retail,hongkong,22.320098,114.20763
1868.0,"National Bank of Abu Dhabi
Headquarters",Abu Dhabi,173.0,568.0,33.0,2002.0,,office,abudhabi,24.2991738,54.6972774
1869.0,C astlereagh C entre,Sydney,173.0,568.0,31.0,1989.0,concrete,office,sydney,-33.8674869,151.2069902
1870.0,Residence Antilia,Mumbai,173.0,568.0,27.0,2010.0,composite,residential,mumbai,18.968333,72.809722
1871.0,The Hansar,Bangkok,172.9,567.0,43.0,2011.0,concrete,hotel / residential,bangkok,13.8349584,100.5393888
1872.0,Burnett Plaza,Fort Worth,172.9,567.0,40.0,1983.0,,office,fortworth,32.7520552,-97.3345381
1873.0,Ponte Tower,Johannesburg,172.8,567.0,54.0,1975.0,concrete,residential,johannesburg,-26.2041028,28.0473051
1874.0,Paramount Tower,New York C ity,172.8,567.0,51.0,1998.0,concrete,residential,newyorkcity,33.8894598,-118.1597911
1875.0,Lotte Hotel Busan,Busan,172.8,567.0,41.0,1997.0,,hotel,busan,35.1795543,129.0756416
1876.0,Torre C avia,Buenos Aires,172.8,567.0,44.0,2009.0,concrete,residential,buenosaires,-34.6036844,-58.3815591
1877.0,Queen's Garden,Hong Kong,172.7,567.0,34.0,1992.0,concrete,residential,hongkong,22.2760645,114.153234
1878.0,Ak-Asya Shopping C enter & Tower,Istanbul,172.6,566.0,55.0,2014.0,concrete,"residential / office /
retail",istanbul,41.0082376,28.9783589
1879.0,Shiodome Media Tower,Tokyo,172.6,566.0,34.0,2003.0,steel,hotel / office,tokyo,35.6894875,139.6917064
1880.0,Park Axis Aoyama 1-chome Tower,Tokyo,172.4,566.0,46.0,2007.0,concrete,residential,tokyo,35.6894875,139.6917064
1881.0,World Trade C enter,Mexico C ity,172.3,565.0,50.0,1972.0,,office,mexicocity,19.3945,-99.1744
1882.0,44 Montgomery,San Francisco,172.3,565.0,43.0,1967.0,steel,office,sanfrancisco,37.7898202,-122.4018619
1883.0,The One,Hong Kong,172.1,565.0,24.0,2010.0,steel/concrete,retail,hongkong,22.4956874,114.1447714
1884.0,C reek Tower,Abu Dhabi,172.0,564.0,50.0,2014.0,concrete,residential,abudhabi,24.2991738,54.6972774
1884.0,Greenland Plaza Apartment Block 1,Dalian,172.0,564.0,50.0,2014.0,concrete,residential,dalian,38.914003,121.614682
1884.0,Greenland Plaza Apartment Block 2,Dalian,172.0,564.0,50.0,2014.0,concrete,residential,dalian,38.914003,121.614682
1884.0,Greenland Plaza Apartment Block 3,Dalian,172.0,564.0,50.0,2014.0,concrete,residential,dalian,38.914003,121.614682
1888.0,Almoayyed Towers,Manama,172.0,564.0,49.0,2003.0,composite,office,manama,26.2358082,50.5417349
1889.0,Torre Mirage,Panama C ity,172.0,564.0,48.0,1997.0,concrete,residential,panamacity,0.0,0.0
1890.0,"Peregrine Tower, Lippo C entre",Hong Kong,172.0,564.0,44.0,1988.0,,office,hongkong,22.396428,114.109497
1891.0,C hurchill Executive,Dubai,172.0,564.0,43.0,2010.0,concrete,office,dubai,25.2048493,55.2707828
1892.0,Dongguan Guangying Tower,Dongguan,172.0,564.0,42.0,2011.0,concrete,,dongguan,23.058425,113.7176334
1892.0,Dorset House/PC C W Tower,Hong Kong,172.0,564.0,42.0,1994.0,,office,hongkong,22.396428,114.109497
1892.0,Spear Tower,San Francisco,172.0,564.0,42.0,1976.0,steel,office,sanfrancisco,37.7932577,-122.3944272
1895.0,Enterprise C enter Tower I,Makati,172.0,564.0,40.0,2001.0,concrete,office,makati,14.5561895,121.0211787
1895.0,Escape Tower,Dubai,172.0,564.0,40.0,2006.0,concrete,residential,dubai,25.1919258,55.2619633
1895.0,Tianfu Times Tower 1,C hengdu,172.0,564.0,40.0,2010.0,,office,chengdu,0.0,0.0
1895.0,Tianfu Times Tower 8,C hengdu,172.0,564.0,40.0,2010.0,,office,chengdu,0.0,0.0
1899.0,"Huizhou Wheat and World Trade
C enter",Huizhou,172.0,564.0,39.0,2005.0,,office,huizhou,0.0,0.0
1899.0,LIU East,Monterrey,172.0,564.0,39.0,2013.0,concrete,residential,monterrey,25.6866142,-100.3161126
1901.0,Royal Park Shiodome Tower,Tokyo,172.0,564.0,38.0,2003.0,,hotel / office,tokyo,35.6894875,139.6917064
1901.0,Vasant Grandeur,Mumbai,172.0,564.0,38.0,2010.0,concrete,residential,mumbai,19.0766486,72.8305578
1903.0,Four Seasons Hotel,Shanghai,172.0,564.0,37.0,2002.0,,hotel,shanghai,31.2273324,121.4621328
1904.0,111 Huntington Avenue,Boston,172.0,564.0,36.0,2002.0,steel,office,boston,42.3290665,-71.1108592
1905.0,The Tower at PNC Plaza,Pittsburgh,172.0,564.0,33.0,2015.0,composite,office,pittsburgh,40.4406248,-79.9958864
1906.0,Woqod Tower,Doha,172.0,564.0,32.0,2012.0,concrete,office,doha,25.2854473,51.5310398
1907.0,Samsung Hub,Singapore,172.0,564.0,30.0,2005.0,,office,singapore,1.2833456,103.8496613
1908.0,Torre Renoir 2,Buenos Aires,171.8,564.0,51.0,2012.0,concrete,residential,buenosaires,-34.610521,-58.3609172764
1909.0,"Kementerian Pembangunan Wanita, Keluarga Dan…",Putrajaya,171.8,564.0,39.0,2011.0,concrete,hotel / office,putrajaya,2.926361,101.696445
1910.0,Queen's Tower A,Yokohama,171.8,564.0,36.0,1995.0,,office,yokohama,35.4437078,139.6380256
1911.0,Twin Oaks Place West Tower,Mandaluyong,171.6,563.0,51.0,2014.0,concrete,residential,mandaluyong,0.0,0.0
1912.0,Shimao Wulihe C ity 10#,Shenyang,171.6,563.0,56.0,2014.0,concrete,residential,shenyang,41.805699,123.431472
1912.0,Shimao Wulihe C ity 7#,Shenyang,171.6,563.0,56.0,2014.0,concrete,residential,shenyang,41.805699,123.431472
1914.0,New York Palace Hotel,New York C ity,171.6,563.0,51.0,1981.0,,hotel,newyorkcity,40.7127837,-74.0059413
1914.0,Vianni C ove 1,Hong Kong,171.6,563.0,51.0,2003.0,concrete,residential,hongkong,22.396428,114.109497
1916.0,Torre Aura Altitude,Zapopan,171.6,563.0,44.0,2008.0,concrete,residential,zapopan,20.7064988,-103.4141497
1917.0,Galleria Foret Tower 1,Seoul,171.5,563.0,45.0,2011.0,concrete/steel,residential,seoul,37.566535,126.9779692
1917.0,Galleria Foret Tower 2,Seoul,171.5,563.0,45.0,2011.0,concrete/steel,residential,seoul,37.566535,126.9779692
1919.0,Nordstar Tower,Moscow,171.5,563.0,42.0,2009.0,concrete,office,moscow,55.7756982,37.5531629
1920.0,Ocean Shores Tower 11-13,Hong Kong,171.4,562.0,57.0,2003.0,concrete,residential,hongkong,22.302457,114.2529236
1921.0,Marina C ity I,C hicago,171.4,562.0,61.0,1964.0,concrete,residential,chicago,41.887986,-87.628761
1921.0,Marina C ity II,C hicago,171.4,562.0,61.0,1964.0,concrete,residential,chicago,41.887986,-87.628761
1923.0,Maple Leaf Square South Tower,Toronto,171.3,562.0,50.0,2010.0,concrete,residential,toronto,43.653226,-79.3831843
1924.0,Kluczynski Federal Building,C hicago,171.3,562.0,42.0,1974.0,steel,office,chicago,41.8784852,-87.6297823
1925.0,Marathon Oil Tower,Houston,171.3,562.0,41.0,1983.0,,office,houston,29.7493564,-95.4715705
1926.0,C ity Towers Toyosu North Tower,Tokyo,171.2,562.0,50.0,2009.0,,residential,tokyo,35.6894875,139.6917064
1927.0,Zhongxin Finance Tower,Weihai,171.2,562.0,42.0,1998.0,,office,weihai,0.0,0.0
1928.0,Laguna Tower,Makati,171.0,561.0,48.0,2008.0,concrete,residential,makati,14.5511794,121.0206096
1928.0,Manila Tower,Makati,171.0,561.0,48.0,2010.0,concrete,residential,makati,14.5513056,121.0194582
1930.0,JBR Area C Tower C 09 T02,Dubai,171.0,561.0,52.0,2007.0,concrete,residential,dubai,25.0730114,55.1281857
1931.0,Metro Harbourview 1,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 10,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 2,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 3,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 4,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 5,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 6,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 7,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 8,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1931.0,Metro Harbourview 9,Hong Kong,171.0,561.0,50.0,2003.0,concrete,residential,hongkong,22.3239366,114.1588994
1941.0,C iudadela San Martin Torre Norte,Bogota,171.0,561.0,47.0,1983.0,,hotel,bogota,4.7109886,-74.072092
1942.0,C PF Building,Singapore,171.0,561.0,45.0,1976.0,concrete,office,singapore,1.277478,103.8481197
1942.0,Menara PNB,Kuala Lumpur,171.0,561.0,45.0,1985.0,,office,kualalumpur,3.152778,101.703333
1944.0,Guo-Yan Building BC,Kaohsiung,171.0,561.0,41.0,2013.0,steel,residential,kaohsiung,22.6272784,120.3014353
1945.0,US Bank Plaza I,Minneapolis,171.0,561.0,40.0,1981.0,concrete,office,minneapolis,44.9769378,-93.2675917138
1946.0,C ity C entre,Dhaka,171.0,561.0,37.0,2012.0,concrete,office,dhaka,23.7639991,90.3418376
1946.0,Leonardo C ity Tower,Ramat Gan,171.0,561.0,37.0,2000.0,concrete,residential / hotel,ramatgan,32.068424,34.824785
1948.0,623 Fifth Avenue,New York C ity,171.0,561.0,36.0,1990.0,,office,newyorkcity,40.7577927,-73.9765045
1948.0,D2 Tower,C ourbevoie,171.0,561.0,36.0,2014.0,composite,office,courbevoie,48.894067,2.238175
1948.0,Park Avenue Tower,New York C ity,171.0,561.0,36.0,1986.0,,office,newyorkcity,40.8285384,-73.9780601
1951.0,Dar Al Awadi,Kuwait C ity,171.0,561.0,35.0,2005.0,,office,kuwaitcity,0.0,0.0
1952.0,275 George Street,Brisbane,171.0,561.0,32.0,2009.0,concrete,office,brisbane,-27.4694166,153.0224075
1953.0,Huron Plaza,C hicago,170.7,560.0,56.0,1983.0,concrete,residential,chicago,41.895473,-87.6264663
1954.0,Tower at C ityplace,Dallas,170.7,560.0,42.0,1989.0,,office,dallas,32.8055096,-96.7923795
1955.0,Boeing International Headquarters,C hicago,170.7,560.0,36.0,1990.0,steel,office,chicago,41.8838173,-87.6386593
1956.0,Museum Tower,Dallas,170.7,560.0,42.0,2013.0,concrete,residential,dallas,32.789386,-96.800248
1957.0,Eton Shenyang C enter #11,Shenyang,170.6,560.0,50.0,2015.0,composite,residential,shenyang,41.805699,123.431472
1958.0,Xiwang Tower,Dalian,170.6,560.0,40.0,1999.0,,office,dalian,38.914003,121.614682
1959.0,Poly C enter,Guangzhou,170.5,559.0,36.0,2009.0,,office,guangzhou,23.12911,113.264385
1960.0,Seomyeon C entral Star C,Busan,170.4,559.0,48.0,2011.0,concrete,residential,busan,35.1795543,129.0756416
1960.0,Seomyeon C entral Star D,Busan,170.4,559.0,48.0,2011.0,concrete,residential,busan,35.1795543,129.0756416
1962.0,L'Hotel Nina Tower,Hong Kong,170.4,559.0,42.0,2006.0,concrete,hotel,hongkong,22.396428,114.109497
1963.0,Blue Diamond Tower,Miami Beach,170.4,559.0,44.0,2000.0,concrete,residential,miamibeach,25.790654,-80.1300455
1963.0,Green Diamond Tower,Miami Beach,170.4,559.0,44.0,2000.0,concrete,residential,miamibeach,25.790654,-80.1300455
1965.0,Sisli Plaza,Istanbul,170.1,558.0,46.0,2007.0,concrete,residential,istanbul,41.077275,29.010641
1966.0,C ity Tower Osaka,Osaka,170.1,558.0,50.0,2003.0,,residential,osaka,34.700042,135.485646
1967.0,Torre El Faro I,Buenos Aires,170.1,558.0,46.0,2003.0,concrete,residential,buenosaires,-34.612306,-58.359444
1967.0,Torre El Faro II,Buenos Aires,170.1,558.0,46.0,2005.0,concrete,residential,buenosaires,-34.612306,-58.359444
1969.0,RC BC Plaza Tower 2,Makati,170.0,558.0,41.0,2001.0,concrete,office,makati,14.5607899,121.0166655
1970.0,Dupont Tower,Panama C ity,170.0,558.0,53.0,2010.0,concrete,residential,panamacity,0.0,0.0
1971.0,Palácio W. Zarzur,Sao Paulo,170.0,558.0,51.0,1967.0,concrete,retail / office,saopaulo,-23.5505199,-46.6333094
1971.0,South Park Tower,New York C ity,170.0,558.0,51.0,1986.0,concrete,residential,newyorkcity,40.8893168,-73.9083337
1973.0,"C heongna Lotte C astle Premium
Town Tower 1",Incheon,170.0,558.0,50.0,2013.0,concrete,residential,incheon,37.4562557,126.7052062
1973.0,Kumgang Exllu Tower 102,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 103,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 105,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 106,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 107,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 108,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 110,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Kumgang Exllu Tower 111,Daejeon,170.0,558.0,50.0,2012.0,concrete,residential,daejeon,36.3504119,127.3845475
1973.0,Oberoi Exquisite Tower 1,Mumbai,170.0,558.0,50.0,2014.0,concrete,residential,mumbai,19.168831,72.86538
1973.0,Oberoi Exquisite Tower 2,Mumbai,170.0,558.0,50.0,2014.0,concrete,residential,mumbai,19.168831,72.86538
1973.0,Oberoi Exquisite Tower 3,Mumbai,170.0,558.0,50.0,2014.0,concrete,residential,mumbai,19.168831,72.86538
1985.0,Tour Odeon,Monaco,170.0,558.0,49.0,2015.0,concrete,residential / office,monaco,43.7384176,7.4246158
1986.0,C hina Resources C enter Yuefu #10,Shenyang,170.0,558.0,48.0,2013.0,concrete,residential,shenyang,41.805699,123.431472
1986.0,C hina Resources C enter Yuefu #6,Shenyang,170.0,558.0,48.0,2013.0,concrete,residential,shenyang,41.805699,123.431472
1986.0,C hina Resources C enter Yuefu #8,Shenyang,170.0,558.0,48.0,2013.0,concrete,residential,shenyang,41.805699,123.431472
1986.0,Meriton Tower,Sydney,170.0,558.0,48.0,2006.0,concrete,residential,sydney,-33.8674869,151.2069902
1986.0,Shibaura Island Air Tower,Tokyo,170.0,558.0,48.0,2007.0,,residential,tokyo,35.6894875,139.6917064
1991.0,Mikage Tower Residence,Kobe,170.0,558.0,47.0,2010.0,concrete,residential,kobe,34.690083,135.1955112
1991.0,Yanggakdo Hotel,Pyongyang,170.0,558.0,47.0,1995.0,,hotel,pyongyang,38.9990381,125.7514363
1993.0,Australia Square Tower,Sydney,170.0,558.0,46.0,1967.0,concrete,office,sydney,-33.864967,151.2077854
1993.0,Grand Bay C lub,C artagena,170.0,558.0,46.0,2011.0,concrete,residential,cartagena,15.2450638,-61.3181049
1993.0,Single Business Tower,Dubai,170.0,558.0,46.0,2009.0,concrete,office,dubai,25.188122,55.2585174
1993.0,Tianli Plaza Tower A,Wuhan,170.0,558.0,46.0,2008.0,,office,wuhan,30.593099,114.305393
1997.0,C hief Fine Building,Nanjing,170.0,558.0,45.0,1999.0,,,nanjing,32.060255,118.796877
1997.0,Haeundae Iaan Exordium 101,Busan,170.0,558.0,45.0,2009.0,concrete,residential,busan,35.1795543,129.0756416
1997.0,World Trade Plaza,Shenzhen,170.0,558.0,45.0,2000.0,,,shenzhen,22.5389737,114.0834566
2000.0,Al Jaber Tower,Al Fujayrah,170.0,558.0,43.0,2008.0,concrete,residential / office,alfujayrah,25.4110762,56.2482277
2000.0,Aoti Wanda Plaza Tower A,Shenyang,170.0,558.0,43.0,2013.0,,office,shenyang,41.805699,123.431472
2000.0,Aoti Wanda Plaza Tower B,Shenyang,170.0,558.0,43.0,2013.0,,office,shenyang,41.805699,123.431472
2000.0,Aoti Wanda Plaza Tower C,Shenyang,170.0,558.0,43.0,2013.0,,office,shenyang,41.805699,123.431472
2000.0,Levent 199,Istanbul,170.0,558.0,43.0,2014.0,composite,office,istanbul,41.0770866,29.0193772
2000.0,Southland Garden,C hongqing,170.0,558.0,43.0,2005.0,concrete,residential / retail,chongqing,0.0,0.0
2006.0,Shandong Agricultural Bank,Jinan,170.0,558.0,42.0,1999.0,,office,jinan,36.651216,117.12
2007.0,Shanghai Grand C enter,Shanghai,170.0,558.0,41.0,2011.0,concrete,office,shanghai,31.230416,121.473701
2007.0,Xihuwenhua Square,Hangzhou,170.0,558.0,41.0,2005.0,,residential / hotel,hangzhou,30.2864167,120.1446819
2009.0,Burlington Tower,Dubai,170.0,558.0,40.0,2013.0,concrete,office,dubai,25.2048493,55.2707828
2009.0,Majestower Beomil 101,Busan,170.0,558.0,40.0,2009.0,concrete,residential,busan,35.1795543,129.0756416
2009.0,Majestower Beomil 102,Busan,170.0,558.0,40.0,2009.0,concrete,residential,busan,35.1795543,129.0756416
2009.0,Metro Grand Residences,C hatswood,170.0,558.0,40.0,2014.0,concrete,residential / retail,chatswood,0.0,0.0
2009.0,TaunusTurm,Frankfurt am Main,170.0,558.0,40.0,2013.0,concrete,office,frankfurtammain,50.110909,8.672639
2014.0,Harbin Exhibition C enter Hotel,Harbin,170.0,558.0,38.0,2004.0,,hotel,harbin,45.7429901,126.6954255
2014.0,Huaqiang Plaza,Shijiazhuang,170.0,558.0,38.0,2014.0,,multiple,shijiazhuang,38.0457855,114.4815432
2014.0,Mode Gakuen Spiral Towers,Nagoya,170.0,558.0,38.0,2008.0,steel,education,nagoya,35.168056,136.885833
2014.0,Ozdilek Plaza Tower A,Istanbul,170.0,558.0,38.0,2014.0,concrete,hotel / office,istanbul,41.0082376,28.9783589
2014.0,"Shenzhen C ommerical Bank
Building",Shanghai,170.0,558.0,38.0,2010.0,composite,office,shanghai,22.3745946,114.1128135
2014.0,Vero C entre,Auckland,170.0,558.0,38.0,2000.0,concrete,office,auckland,-36.8465645,174.7683568
2020.0,King’s Road Tower,Jeddah,170.0,558.0,37.0,2010.0,concrete,office,jeddah,21.5590874,39.1248102
2020.0,Torre Punta Reforma,Mexico C ity,170.0,558.0,37.0,2015.0,,office,mexicocity,19.3930927,-99.2390679
2022.0,Iris Bay,Dubai,170.0,558.0,36.0,2015.0,steel/concrete,office,dubai,25.2048493,55.2707828
2022.0,Menara Public Bank,Kuala Lumpur,170.0,558.0,36.0,1994.0,,office,kualalumpur,3.1601245,101.7099726
2024.0,Marunouchi Park Building,Tokyo,170.0,558.0,35.0,2009.0,,office,tokyo,35.6894875,139.6917064
2025.0,Shenzhen Kerry C entre I,Shenzhen,170.0,558.0,32.0,1997.0,concrete,office / retail,shenzhen,22.5376261,114.1195033
2026.0,Kansai Electric Power Kobe Building,Kobe,170.0,558.0,18.0,2000.0,composite,office,kobe,34.690083,135.1955112
2027.0,Hui Sheng Xingzheng Apartments,C hengdu,170.0,558.0,-,2010.0,,residential,chengdu,0.0,0.0
2028.0,Opernturm,Frankfurt am Main,170.0,558.0,42.0,2009.0,concrete,office,frankfurtammain,50.1109221,8.6821267
2029.0,Seomyeon C entral Star E,Busan,169.9,557.0,47.0,2011.0,concrete,residential,busan,35.1795543,129.0756416
2030.0,"Thomas Eagleton Federal
C ourthouse",St. Louis,169.8,557.0,29.0,2000.0,,government,st.louis,38.6270025,-90.1994042
